measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.53125,0.05,50
normalized_WSM_MSW_to_MSMW_MSM_rate,0.3809523809523809,,0.05,50
triplet_proportion,0.0050813008130081,0.0299256184051202,0.05,50
triplet_proportion_group1_to_group2,0.0033731188375713,0.0223793461338868,0.05,50
triplet_proportion_group2_to_group1,0.0017081819754367,0.0075462722712333,0.05,50
between_network_proportion,0.0046092184368737,0.039812959251837,0.05,52
between_network_proportion_group1_to_group2,0.0022712090848363,0.0185704742818971,0.05,52
between_network_proportion_group2_to_group1,0.0023380093520374,0.0212424849699398,0.05,52
median_segment_length_MSMW_MSM_to_MSMW_MSM,12.0,,0.05,52
median_segment_length_MSMW_MSW_WSM_to_MSM,,12.0,0.05,52
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,23.0,0.05,52
median_segment_length_MSM_to_MSM,,13.0,0.05,52
median_segment_length_MSM_to_MSMW_MSW_WSM,,9.5,0.05,52
median_segment_length_WSM_MSW_to_MSMW_MSM,18.5,,0.05,52
median_segment_length_WSM_MSW_to_WSM_MSW,23.0,,0.05,52
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.5217391304347826,0.05,52
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.7307692307692307,0.05,52
normalized_WSM_MSW_to_MSMW_MSM_rate,0.8043478260869565,,0.05,52
triplet_proportion,0.0035404141616566,0.0134268537074148,0.05,52
triplet_proportion_group1_to_group2,0.0015364061456245,0.0124693832108661,0.05,52
triplet_proportion_group2_to_group1,0.002004008016032,0.0009574704965486,0.05,52
between_network_proportion,0.0053524896119445,0.0416226494823579,0.05,53
between_network_proportion_group1_to_group2,0.0032631405967556,0.0200014085498978,0.05,53
between_network_proportion_group2_to_group1,0.0020893490151888,0.02162124093246,0.05,53
median_segment_length_MSMW_MSM_to_MSMW_MSM,14.0,,0.05,53
median_segment_length_MSMW_MSM_to_WSM_MSW,2.0,,0.05,53
median_segment_length_MSMW_MSW_WSM_to_MSM,,7.0,0.05,53
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,24.0,0.05,53
median_segment_length_MSM_to_MSM,,14.0,0.05,53
median_segment_length_MSM_to_MSMW_MSW_WSM,,15.0,0.05,53
median_segment_length_WSM_MSW_to_MSMW_MSM,15.0,,0.05,53
median_segment_length_WSM_MSW_to_WSM_MSW,24.0,,0.05,53
normalized_MSMW_MSM_to_WSM_MSW_rate,0.1428571428571428,,0.05,53
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.2916666666666667,0.05,53
normalized_MSM_to_MSMW_MSW_WSM_rate,,1.0714285714285714,0.05,53
normalized_WSM_MSW_to_MSMW_MSM_rate,0.625,,0.05,53
triplet_proportion,0.0034274714181749,0.0196727469070591,0.05,53
triplet_proportion_group1_to_group2,0.0019015423621381,0.0139446439890133,0.05,53
triplet_proportion_group2_to_group1,0.0015259290560368,0.0057281029180458,0.05,53
between_network_proportion,0.006561198282002,0.0588133727580773,0.05,56
between_network_proportion_group1_to_group2,0.0042734120389355,0.0257915524572119,0.05,56
between_network_proportion_group2_to_group1,0.0022877862430664,0.0330218203008654,0.05,56
median_segment_length_MSMW_MSM_to_MSMW_MSM,14.0,,0.05,56
median_segment_length_MSMW_MSW_WSM_to_MSM,,11.0,0.05,56
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,20.5,0.05,56
median_segment_length_MSM_to_MSM,,15.0,0.05,56
median_segment_length_MSM_to_MSMW_MSW_WSM,,8.0,0.05,56
median_segment_length_WSM_MSW_to_MSMW_MSM,15.0,,0.05,56
median_segment_length_WSM_MSW_to_WSM_MSW,21.0,,0.05,56
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.5365853658536586,0.05,56
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.5333333333333333,0.05,56
normalized_WSM_MSW_to_MSMW_MSM_rate,0.7142857142857143,,0.05,56
triplet_proportion,0.0045755724861329,0.0249498197828761,0.05,56
triplet_proportion_group1_to_group2,0.0027626098029482,0.0183670386117885,0.05,56
