p_msmw_w,replicate,batch,measure,value
0.25,36,4,product,0.0020004336967904476
0.25,37,1,product,0.0027111089204751673
0.25,37,2,product,0.0014569351667214402
0.25,37,3,product,0.0020700307235665054
0.25,38,1,product,0.0018203452781109604
0.25,38,2,product,0.0015172632804073439
0.25,40,3,product,0.0014853662159638984
0.25,40,4,product,9.129674500919501e-4
0.25,41,1,product,0.0018871618116565033
0.25,41,2,product,0.0019525762769005994
0.25,42,2,product,0.0024929054782828514
0.25,42,4,product,0.0011943372959109756
0.25,43,3,product,0.0021943774411595945
0.25,44,2,product,0.0034940161929065175
0.25,44,3,product,0.0012030657190392154
0.25,45,3,product,0.001315417769376176
0.25,45,4,product,0.0012936143790176701
0.25,46,1,product,0.00269418449595632
0.25,46,4,product,0.0018645324866631344
0.25,47,3,product,0.0011703547641187333
0.25,47,4,product,0.002397831835343004
0.25,48,2,product,9.902353509597115e-4
0.25,48,3,product,0.0014278183175139689
0.25,48,4,product,0.0018913709470663146
0.25,49,1,product,0.003518642137181275
0.25,49,3,product,0.002522205651759657
0.25,49,4,product,0.001655253325490567
0.25,50,2,product,0.0021380066137105655
0.25,50,4,product,0.0021462656427697078
0.25,51,3,product,0.002543572128515585
0.25,52,1,product,0.001513548190327223
0.25,52,2,product,0.0023234046948836518
0.25,53,1,product,0.0017332991027216723
0.25,53,4,product,0.002184889704412272
0.25,54,3,product,0.001782334850513033
0.25,55,2,product,0.0021154923185132085
0.25,55,4,product,0.0019656965467664887
0.25,56,2,product,0.0024925467158443734
0.25,57,1,product,0.0015088095447407341
0.25,58,2,product,0.00224784400585537
0.25,58,3,product,0.0026341958377633042
0.25,59,1,product,0.0018462339721645842
0.25,60,1,product,0.001880978157260919
0.25,60,2,product,0.001992821702083987
0.25,60,4,product,0.003764327104697054
0.25,61,1,product,0.002638977856851027
0.25,61,2,product,0.0013188120041918838
0.25,61,3,product,0.001909934619521751
0.25,61,4,product,0.0012874779330850274
0.25,62,1,product,0.0012670722024594667
0.25,62,3,product,0.0018170216395842075
0.25,63,3,product,0.0021713685626243815
0.25,65,2,product,0.001780666209751209
0.25,65,3,product,0.001448773153728082
0.25,66,1,product,0.0031604698369033864
0.25,66,3,product,0.0015411917325510217
0.25,66,4,product,0.0018581087809756884
0.25,68,1,product,0.0015627934364531022
0.25,68,3,product,0.002312097286211922
0.25,70,1,product,0.0019204129779805282
0.25,70,4,product,0.0023046955845663613
0.25,71,2,product,0.0026892153043700344
0.25,71,3,product,0.0013662178302836301
0.25,72,1,product,7.952336877332047e-4
0.25,72,2,product,0.0016138345148743963
0.25,73,2,product,0.0015862678737390077
0.25,73,4,product,0.0015281234786006415
0.25,74,2,product,0.0019101120247324468
0.25,74,4,product,0.002381485567591178
0.25,75,2,product,0.0021646033903552206
0.25,75,4,product,0.0033115795732204297
0.25,76,2,product,0.001193957543899011
0.25,77,3,product,0.001933394241705155
0.25,78,1,product,0.0018386361912347549
0.25,79,4,product,0.0018684981123755497
0.25,80,2,product,0.0036482256551269967
0.25,81,2,product,0.0015230619803832622
0.25,81,3,product,0.0014845336839829906
0.25,81,4,product,0.0013957700868653415
0.25,82,3,product,0.002221492704242237
0.25,84,1,product,0.0016873864114628333
0.25,84,2,product,0.0015548713452426548
0.25,85,1,product,0.0019718749808769255
0.25,85,2,product,0.0015690554824494497
0.25,85,4,product,0.0014340284271785345
0.25,86,1,product,0.001566678530422942
0.25,86,3,product,0.0022694799283674077
0.25,87,2,product,0.001388219123508836
0.25,88,1,product,0.001327581073510477
0.25,88,3,product,0.0020934786828608366
0.25,89,1,product,0.0011932602409483952
0.25,89,2,product,0.002230125470491781
0.25,89,3,product,0.0014801029110011314
0.25,90,1,product,8.687824401738599e-4
0.25,90,2,product,0.0011352755896898744
0.25,90,4,product,0.001817456494129542
0.25,91,3,product,0.0023629044480351713
0.25,92,3,product,0.0023113944306840336
0.25,92,4,product,0.002969042691912135
0.25,93,1,product,0.002659565908412404
0.25,93,2,product,0.0010021396899668662
0.25,93,3,product,0.00197433992298076
0.25,93,4,product,8.173977173197264e-4
0.25,94,1,product,0.0017374953127640993
0.25,94,3,product,0.0019749964642812377
0.25,95,1,product,0.0022740726021115015
0.25,95,2,product,0.002130286476810574
0.25,97,2,product,0.0022664979495033545
0.25,97,3,product,0.0014258887584530627
0.25,97,4,product,9.240871170389464e-4
0.25,98,3,product,0.0023031345591158423
0.25,98,4,product,0.0033946881624248118
0.25,100,1,product,0.0019185455776040631
0.25,100,2,product,0.001254271198518394
0.25,100,3,product,0.0014044905971805552
0.25,100,4,product,0.0024035642720613586
0.25,101,2,product,0.0010851735688000895
0.25,101,4,product,0.002374442525004017
0.25,102,3,product,0.0017998306303897552
0.25,103,2,product,0.0025027552152430926
0.25,104,1,product,0.0015681252186859475
0.25,105,2,product,0.001862112531539717
0.25,105,3,product,0.002795442101223775
0.25,105,4,product,0.00223409149012579
0.25,106,2,product,0.001844443233866971
0.25,107,2,product,0.0023556092990633997
0.25,107,4,product,0.0026655595818419857
0.25,108,3,product,0.0025071353750294157
0.25,109,2,product,0.0020692580421071147
0.25,110,1,product,0.001982003523741852
0.25,110,2,product,0.0019939781054947666
0.25,110,4,product,0.0016233721203734756
0.25,111,3,product,0.002011293598351812
0.25,111,4,product,0.0023293307388113746
0.25,112,1,product,0.002348432123796333
0.25,112,3,product,0.002065147224715437
0.25,113,2,product,0.001577200105525916
0.25,114,1,product,0.0017237433326760762
0.25,115,1,product,0.0022715628545777644
0.25,115,2,product,0.001965241638785059
0.25,115,3,product,0.0028266183126230623
0.25,116,1,product,0.004419515884881685
0.25,117,3,product,0.001781449005977602
0.25,118,1,product,0.0030520756143667255
0.25,118,2,product,0.002044711295608354
0.25,120,2,product,0.0012481292351530808
0.25,120,3,product,0.0015791248160961567
0.25,122,1,product,0.0029455397658332085
0.25,122,2,product,0.0029953966554166485
0.25,123,1,product,0.001990137932176171
0.25,123,3,product,0.0026287460823287206
0.25,124,3,product,0.0022151555375052047
0.25,124,4,product,9.253089930690843e-4
0.25,126,1,product,0.002783998965207868
0.25,126,2,product,9.376485432692199e-4
0.25,126,3,product,0.002991405179939349
0.25,127,2,product,0.0018046297104189887
0.25,127,3,product,0.0020348989364552808
0.25,128,2,product,0.003123490729171814
0.25,128,3,product,0.00168891222407594
0.25,128,4,product,8.178290179005416e-4
0.25,129,2,product,0.002733296087704289
0.25,129,3,product,0.0014498838769281327
0.25,131,2,product,0.0021201323461391506
0.25,131,4,product,0.001427298448264363
0.25,132,2,product,0.0018452286718442115
0.25,132,3,product,0.0014617891049080606
0.25,134,1,product,0.0021120279633630237
0.25,134,2,product,0.002210641351839054
0.25,134,3,product,0.001970477770984359
0.25,135,1,product,0.002191900514488364
0.25,135,2,product,0.0027712718630946943
0.25,135,4,product,9.446549063819634e-4
0.25,137,1,product,0.0025120062578371702
0.25,137,4,product,0.002261672379043484
0.25,138,1,product,0.002529572479938073
0.25,138,4,product,0.001720685723627341
0.25,139,1,product,0.002084011361095862
0.25,139,3,product,3.652031878299329e-4
0.25,139,4,product,0.001166250299871385
0.25,140,2,product,0.003652684749506479
0.25,140,3,product,0.0021202740223219122
0.25,141,4,product,9.933021550192012e-4
0.25,142,4,product,0.0023877100400025585
0.25,143,2,product,0.0014253462549940158
0.25,143,3,product,0.0014684684554410622
0.25,144,4,product,0.002081433822579486
0.25,145,1,product,8.928588513137076e-4
0.25,145,2,product,0.0017637496174940492
0.25,146,2,product,0.0034154466593869907
0.25,147,3,product,0.0015854630039530918
0.25,148,3,product,9.340718132123055e-4
0.25,148,4,product,0.0016922955170938542
0.25,150,3,product,0.0020481837712171026
0.25,151,1,product,7.510646444642379e-4
0.25,151,2,product,0.001480206269458209
0.25,151,3,product,0.001552543169054134
0.25,152,2,product,0.002692203416494356
0.25,152,4,product,0.001698715624652969
0.25,153,1,product,9.616705366555691e-4
0.25,153,2,product,0.0023974026524281587
0.25,153,4,product,0.002862723270993672
0.25,154,2,product,0.0016008829748642725
0.25,154,4,product,0.00207545468176156
0.25,155,1,product,0.003084303868390483
0.25,155,2,product,0.0019332082966676991
0.25,155,4,product,0.0026680440297157295
0.25,156,2,product,0.0018171777312990995
0.25,156,3,product,0.0011683816392760431
0.25,156,4,product,0.0032325133794417504
0.25,157,2,product,0.0024991722718158914
0.25,157,3,product,0.0024775887375465136
0.25,158,3,product,0.0011731710714509632
0.25,159,1,product,0.003301090287129004
0.25,159,3,product,0.0019111047103380155
0.25,160,1,product,9.971245404672847e-4
0.25,160,2,product,0.0018127658803391438
0.25,160,3,product,0.0027424954210891464
0.25,160,4,product,0.0024538576212928443
0.25,161,2,product,0.0014736051936774732
0.25,161,4,product,0.0030726968785386457
0.25,162,3,product,0.0020838437500040044
0.25,163,4,product,0.001422711417675864
0.25,164,2,product,0.0010536566924976903
0.25,164,4,product,0.002105720027777683
0.25,165,3,product,0.0019599685686186633
0.25,165,4,product,0.002122647674761622
0.25,166,2,product,0.0026737688378634617
0.25,167,3,product,0.0016975002677521846
0.25,168,2,product,0.0016400946983379237
0.25,168,3,product,0.00378897843127583
0.25,169,1,product,0.0014607452250499993
0.25,169,3,product,0.001793772489516647
0.25,170,1,product,0.00205963461682316
0.25,171,2,product,0.003069513638431183
0.25,171,4,product,0.0010839870064656763
0.25,172,2,product,0.001626555098897932
0.25,172,3,product,8.645545134385456e-4
0.25,172,4,product,0.0013319606738610996
0.25,173,2,product,0.0025705905792698255
0.25,173,3,product,0.002323036684784081
0.25,174,3,product,0.0022030094188467964
0.25,174,4,product,0.002167656371103188
0.25,175,3,product,0.0023456089593354994
0.25,176,1,product,0.002290985914004227
0.25,176,2,product,0.001851946022340316
0.25,176,3,product,0.001191954035326669
0.25,177,1,product,0.0011090136110970437
0.25,177,2,product,0.0021892099115214656
0.25,178,1,product,0.0015779512987954773
0.25,179,3,product,0.0015920728325392666
0.25,179,4,product,0.0011854170186367037
0.25,180,1,product,0.0022102234385355493
0.25,180,4,product,8.597090286110275e-4
0.25,181,4,product,0.0026194943724277006
0.25,182,1,product,9.242899976825824e-4
0.25,182,2,product,0.0018222001525541633
0.25,182,3,product,0.001152858088930497
0.25,183,3,product,0.0017643896485498981
0.25,184,1,product,0.001252867905872115
0.25,184,3,product,0.0011836252779268515
0.25,184,4,product,0.0015226146760926444
0.25,185,1,product,0.00245888627117629
0.25,185,2,product,0.001689184350451389
0.25,185,4,product,0.0010586654517568321
0.25,186,4,product,0.0014483900089030393
0.25,187,4,product,0.0015348734266915874
0.25,188,2,product,0.0017440848856615366
0.25,188,4,product,0.0024004361025213
0.25,189,1,product,0.003045415263457599
0.25,189,3,product,0.0023751730627922974
0.25,189,4,product,0.002697149004841305
0.25,190,1,product,0.0018719028663861247
0.25,190,2,product,0.0014473935887092681
0.25,190,3,product,0.0011835491090020469
0.25,190,4,product,0.0017581579395225082
0.25,191,1,product,0.0021249055542556963
0.25,191,4,product,0.002231751188890344
0.25,192,2,product,0.0017384605102089249
0.25,193,2,product,0.001733102252177336
0.25,194,1,product,0.0021127806677125826
0.25,195,2,product,0.0011410274767925243
0.25,198,1,product,0.002225977341279722
0.25,198,2,product,0.001535600151419541
0.25,198,3,product,9.899200914417908e-4
0.25,198,4,product,0.0013303858443787196
0.25,199,1,product,0.001296205863380845
0.25,201,1,product,0.0012946750392353894
0.25,202,1,product,0.002486510750835636
0.25,203,2,product,0.0029197402645659855
0.25,204,4,product,0.0018720243218468189
0.25,205,2,product,0.0019310713369933982
0.25,205,3,product,0.001698009343668788
0.25,205,4,product,0.0024342810294794947
0.25,206,1,product,7.441771052734598e-4
0.25,206,2,product,0.0017656165729112278
0.25,206,3,product,0.0012963742408022363
0.25,207,2,product,0.002143175329906654
0.25,208,4,product,0.0012243901903825711
0.25,209,3,product,0.0013754204050979428
0.25,209,4,product,0.0016682308819902006
0.25,210,4,product,0.0027068192694268915
0.25,211,1,product,0.0017362086405151593
0.25,211,4,product,0.0029376419932155124
0.25,212,4,product,0.0018942422463818385
0.25,213,1,product,0.001454934983388546
0.25,213,3,product,0.0019068419839791038
0.25,213,4,product,0.0027818111369128018
0.25,214,1,product,0.0019782291919337104
0.25,214,2,product,0.0022533797890048283
0.25,214,3,product,0.002812520828155492
0.25,214,4,product,0.0019646132751557415
0.25,215,4,product,0.001025957796278031
0.25,216,2,product,0.002356145998888882
0.25,217,1,product,7.424379708873827e-4
0.25,217,3,product,0.0014973808863608608
0.25,217,4,product,0.00302585099218684
0.25,218,4,product,0.0017603332135839697
0.25,219,3,product,0.0012614796247860957
0.25,220,2,product,0.0014577531217664196
0.25,220,4,product,0.0012647366632302325
0.25,221,1,product,0.0014643794935787907
0.25,221,3,product,0.0020954971603936233
0.25,222,2,product,0.0020754839084199343
0.25,223,3,product,0.0012453793124430482
0.25,224,2,product,9.451130826424125e-4
0.25,224,4,product,0.0017364467374814492
0.25,225,2,product,0.0019139222346897973
0.25,225,3,product,0.0030747277235017474
0.25,226,3,product,0.0021934761534753416
0.25,227,1,product,0.0021095973420435926
0.25,227,4,product,0.0018977133196174435
0.25,228,1,product,0.0027015952580749978
0.25,228,3,product,0.0021311481005375746
0.25,228,4,product,0.001260040591144268
0.25,229,1,product,7.281758212154197e-4
0.25,230,2,product,0.0010649550676043772
0.25,230,4,product,0.001456131060836382
0.25,232,1,product,0.0018418224514124635
0.25,232,3,product,0.0012485785864609228
0.25,232,4,product,0.0024225902334167023
0.25,233,2,product,0.0018896843624776711
0.25,234,1,product,0.001640498323720787
0.25,235,1,product,0.0016614295904720411
0.25,235,2,product,0.0011610993417802027
0.25,235,4,product,0.0014179509394338483
0.25,236,2,product,0.0030756953812118674
0.25,237,1,product,0.002422904979713985
0.25,238,3,product,0.0011746327670600866
0.25,238,4,product,0.001073623826424361
0.25,239,1,product,0.0016906479505737993
0.25,239,4,product,0.0010265412514273808
0.25,240,1,product,0.001741249559947404
0.25,240,2,product,0.00284059921446484
0.25,241,1,product,0.0030408900203033333
0.25,242,3,product,0.0011958389461683475
0.25,242,4,product,0.002454798467984029
0.25,243,2,product,0.0021817372114988245
0.25,244,1,product,0.003066122175181976
0.25,244,3,product,0.002314030952687945
0.25,245,3,product,0.0019707384859502615
0.25,245,4,product,0.0018943586230251448
0.25,246,1,product,0.001316138397088176
0.25,246,4,product,0.0026753177259102932
0.25,247,3,product,0.0021258619995736866
0.25,247,4,product,0.0018755557190906873
0.25,248,1,product,0.001446570118479414
0.25,248,3,product,0.0012667362309741314
0.25,249,2,product,7.7954856876342e-4
0.25,249,3,product,0.0017604498644525227
0.25,250,2,product,0.0027165275299343454
0.25,250,4,product,0.0028491822105302968
0.5,3,3,MSM.MSMW,0.0565903058151725
0.5,3,4,MSM.MSMW,0.0457092683934612
0.5,4,1,MSM.MSMW,0.0480737713873653
0.5,4,2,MSM.MSMW,0.0550308445011699
0.5,5,3,MSM.MSMW,0.0501872659176029
0.5,5,4,MSM.MSMW,0.0445337015187649
0.5,6,1,MSM.MSMW,0.0518520193568811
0.5,6,4,MSM.MSMW,0.0412625236780245
0.5,7,1,MSM.MSMW,0.0596450044314561
0.5,7,2,MSM.MSMW,0.0555116777614803
0.5,7,4,MSM.MSMW,0.0592006972111553
0.5,8,1,MSM.MSMW,0.0467216860668297
0.5,8,2,MSM.MSMW,0.0559871893719233
0.5,8,3,MSM.MSMW,0.0649568603825548
0.5,8,4,MSM.MSMW,0.0505008753160863
0.5,9,2,MSM.MSMW,0.0781966793190974
0.5,10,1,MSM.MSMW,0.0547746320860555
0.5,10,2,MSM.MSMW,0.037701934527153
0.5,10,3,MSM.MSMW,0.0338979166189177
0.5,10,4,MSM.MSMW,0.0368673792294585
0.5,11,2,MSM.MSMW,0.0553119022068772
0.5,11,3,MSM.MSMW,0.0371438149513912
0.5,11,4,MSM.MSMW,0.0484561259278961
0.5,12,2,MSM.MSMW,0.0420252951450998
0.5,12,4,MSM.MSMW,0.0611752314916399
0.5,13,2,MSM.MSMW,0.0486855186126146
0.5,13,3,MSM.MSMW,0.0535272765532116
0.5,14,2,MSM.MSMW,0.0546805024576734
0.5,14,3,MSM.MSMW,0.0446166394779771
0.5,15,4,MSM.MSMW,0.0518025203381719
0.5,16,1,MSM.MSMW,0.057889588972545
0.5,16,2,MSM.MSMW,0.0597246203568424
0.5,16,3,MSM.MSMW,0.0513511508888174
0.5,16,4,MSM.MSMW,0.0475251036286657
0.5,17,1,MSM.MSMW,0.0517229827813386
0.5,17,4,MSM.MSMW,0.0556382236689142
0.5,20,3,MSM.MSMW,0.0554529884111484
0.5,20,4,MSM.MSMW,0.0522508379651236
0.5,21,2,MSM.MSMW,0.0569077479799732
0.5,21,3,MSM.MSMW,0.0323546578019133
0.5,22,3,MSM.MSMW,0.0307086799745469
0.5,23,4,MSM.MSMW,0.0342516903824805
0.5,24,2,MSM.MSMW,0.0341589267285861
0.5,25,1,MSM.MSMW,0.0368569483613731
0.5,25,4,MSM.MSMW,0.0550752339252772
0.5,26,3,MSM.MSMW,0.0583502308123732
0.5,28,1,MSM.MSMW,0.0438220284160337
0.5,28,4,MSM.MSMW,0.0591731450443382
0.5,29,1,MSM.MSMW,0.04749634973804
0.5,30,1,MSM.MSMW,0.0494367016349654
0.5,30,2,MSM.MSMW,0.065279091769158
0.5,30,3,MSM.MSMW,0.0597865078157271
0.5,30,4,MSM.MSMW,0.0499957468526709
0.5,31,1,MSM.MSMW,0.033808906182447
0.5,31,2,MSM.MSMW,0.0485661632506292
0.5,32,4,MSM.MSMW,0.0329572666452711
0.5,33,2,MSM.MSMW,0.0504003536866925
0.5,33,3,MSM.MSMW,0.0451886326408569
0.5,33,4,MSM.MSMW,0.0511094490152081
0.5,34,4,MSM.MSMW,0.0430010836734223
0.5,35,2,MSM.MSMW,0.0484868349175133
0.5,36,1,MSM.MSMW,0.0501212970999977
0.5,36,3,MSM.MSMW,0.0448866862836198
0.5,37,1,MSM.MSMW,0.0623467095364702
0.5,37,2,MSM.MSMW,0.0454763406940063
0.5,37,4,MSM.MSMW,0.0539093490559902
0.5,38,1,MSM.MSMW,0.0481755424063116
0.5,38,3,MSM.MSMW,0.0530973451327433
0.5,39,2,MSM.MSMW,0.0418132520671342
0.5,39,3,MSM.MSMW,0.0598884499186614
0.5,40,1,MSM.MSMW,0.0551885589782815
0.5,40,4,MSM.MSMW,0.0314341396308609
0.5,41,1,MSM.MSMW,0.0548676693482569
0.5,41,3,MSM.MSMW,0.0410586957548283
0.5,42,2,MSM.MSMW,0.0552317783901094
0.5,43,1,MSM.MSMW,0.0362302380519716
0.5,43,2,MSM.MSMW,0.047227234452063
0.5,43,3,MSM.MSMW,0.0604297552986041
0.5,44,2,MSM.MSMW,0.0732490806881102
0.5,44,3,MSM.MSMW,0.0339302132130817
0.5,45,1,MSM.MSMW,0.069670364572699
0.5,45,3,MSM.MSMW,0.0461920934052518
0.5,46,2,MSM.MSMW,0.0684151785714285
0.5,47,3,MSM.MSMW,0.0402586017970633
0.5,47,4,MSM.MSMW,0.0499625868519508
0.5,48,1,MSM.MSMW,0.0534541971357147
0.5,48,4,MSM.MSMW,0.0568573472351678
0.5,49,2,MSM.MSMW,0.0460264764949383
0.5,49,3,MSM.MSMW,0.0634424143063615
0.5,50,4,MSM.MSMW,0.059522485035936
0.5,51,1,MSM.MSMW,0.0364548070412999
0.5,51,2,MSM.MSMW,0.0518037387407776
0.5,52,1,MSM.MSMW,0.0572639253840873
0.5,52,4,MSM.MSMW,0.0291030856012764
0.5,53,4,MSM.MSMW,0.0538636530417553
0.5,55,1,MSM.MSMW,0.0632782200449071
0.5,55,2,MSM.MSMW,0.0540713722397476
0.5,55,4,MSM.MSMW,0.0550306211723534
0.5,56,2,MSM.MSMW,0.0574798551909377
0.5,56,4,MSM.MSMW,0.0514354973108097
0.5,57,1,MSM.MSMW,0.0457991459143035
0.5,57,2,MSM.MSMW,0.0559749456610652
0.5,57,4,MSM.MSMW,0.0544509510191111
0.5,58,2,MSM.MSMW,0.0557904190305127
0.5,59,1,MSM.MSMW,0.0565683273030893
0.5,60,1,MSM.MSMW,0.0658456050709792
0.5,60,2,MSM.MSMW,0.0488801738801738
0.5,61,2,MSM.MSMW,0.0518423405865223
0.5,61,3,MSM.MSMW,0.0438504789082586
0.5,62,2,MSM.MSMW,0.0518531638843377
0.5,63,1,MSM.MSMW,0.0429091289891876
0.5,63,2,MSM.MSMW,0.0523155729101062
0.5,63,3,MSM.MSMW,0.0535225238824315
0.5,64,1,MSM.MSMW,0.0512833168805528
0.5,65,1,MSM.MSMW,0.0552120899879787
0.5,65,2,MSM.MSMW,0.0478249700291145
0.5,66,1,MSM.MSMW,0.068319011433847
0.5,66,2,MSM.MSMW,0.0650894146395646
0.5,66,4,MSM.MSMW,0.0545022187307586
0.5,68,1,MSM.MSMW,0.0587046832080997
0.5,68,3,MSM.MSMW,0.0568581477139507
0.5,69,4,MSM.MSMW,0.0489806128830519
0.5,70,2,MSM.MSMW,0.0576553194447663
0.5,71,3,MSM.MSMW,0.0412729985082048
0.5,71,4,MSM.MSMW,0.0430109949531362
0.5,72,2,MSM.MSMW,0.0532884176256471
0.5,72,4,MSM.MSMW,0.0383507549361207
0.5,73,2,MSM.MSMW,0.0477352861404936
0.5,73,3,MSM.MSMW,0.0569354878258097
0.5,74,1,MSM.MSMW,0.055069309741212
0.5,74,2,MSM.MSMW,0.058369207394277
0.5,74,4,MSM.MSMW,0.0589840995427765
0.5,75,1,MSM.MSMW,0.0577460283612325
0.5,75,4,MSM.MSMW,0.0690110501077211
0.5,77,4,MSM.MSMW,0.043672238280759
0.5,78,1,MSM.MSMW,0.0503162548423103
0.5,78,3,MSM.MSMW,0.0755323969188944
0.5,78,4,MSM.MSMW,0.0631319771472282
0.5,79,1,MSM.MSMW,0.0562709547910393
0.5,79,2,MSM.MSMW,0.0538997690926195
0.5,79,3,MSM.MSMW,0.0421321905678116
0.5,79,4,MSM.MSMW,0.0525981144485858
0.5,80,2,MSM.MSMW,0.0740281320944601
0.5,82,1,MSM.MSMW,0.0394471300511568
0.5,82,2,MSM.MSMW,0.0381937872000336
0.5,83,4,MSM.MSMW,0.0551188018797487
0.5,84,1,MSM.MSMW,0.0504366664409992
0.5,84,2,MSM.MSMW,0.040930747389191
0.5,84,3,MSM.MSMW,0.0629675280516831
0.5,85,2,MSM.MSMW,0.0450085013359242
0.5,85,4,MSM.MSMW,0.0480490831380118
0.5,86,2,MSM.MSMW,0.0398108534113938
0.5,87,2,MSM.MSMW,0.047315805492473
0.5,87,3,MSM.MSMW,0.0381775948115268
0.5,87,4,MSM.MSMW,0.0802527646129541
0.5,88,1,MSM.MSMW,0.0467572931560639
0.5,88,3,MSM.MSMW,0.0564034797929743
0.5,89,1,MSM.MSMW,0.0487865224139094
0.5,89,2,MSM.MSMW,0.0605381165919282
0.5,89,3,MSM.MSMW,0.0484841020588295
0.5,90,3,MSM.MSMW,0.0341284560124491
0.5,91,1,MSM.MSMW,0.0467798939721186
0.5,91,2,MSM.MSMW,0.0512845046165622
0.5,91,4,MSM.MSMW,0.0398659737417943
0.5,92,4,MSM.MSMW,0.0592710267827176
0.5,93,4,MSM.MSMW,0.0390986818667616
0.5,94,2,MSM.MSMW,0.0521760818057114
0.5,95,1,MSM.MSMW,0.0544005145994624
0.5,95,2,MSM.MSMW,0.0542020563254358
0.5,95,4,MSM.MSMW,0.0545323962448058
0.5,97,2,MSM.MSMW,0.0502710694923607
0.5,97,3,MSM.MSMW,0.0378838492564273
0.5,97,4,MSM.MSMW,0.0333431423591461
0.5,98,4,MSM.MSMW,0.0570700525009335
0.5,99,3,MSM.MSMW,0.0417828540834764
0.5,99,4,MSM.MSMW,0.0334272967393958
0.5,101,1,MSM.MSMW,0.0359336741268954
0.5,101,2,MSM.MSMW,0.0361126426057084
0.5,101,4,MSM.MSMW,0.0538868060888025
0.5,103,1,MSM.MSMW,0.0607702587777912
0.5,103,3,MSM.MSMW,0.0444923254625824
0.5,104,4,MSM.MSMW,0.0485066917655701
0.5,105,1,MSM.MSMW,0.0654699738903394
0.5,105,2,MSM.MSMW,0.0546127814017362
0.5,105,4,MSM.MSMW,0.0528389793607942
0.5,106,3,MSM.MSMW,0.0464959568733153
0.5,106,4,MSM.MSMW,0.0620383724487566
0.5,107,1,MSM.MSMW,0.0621226828286654
0.5,107,3,MSM.MSMW,0.0458632885642294
0.5,108,1,MSM.MSMW,0.0473311414638451
0.5,108,4,MSM.MSMW,0.0534745664067046
0.5,109,1,MSM.MSMW,0.0502566295979469
0.5,109,2,MSM.MSMW,0.0559981419115085
0.5,110,1,MSM.MSMW,0.0523544193160712
0.5,110,2,MSM.MSMW,0.0611575562700964
0.5,110,3,MSM.MSMW,0.0514916223947691
0.5,111,1,MSM.MSMW,0.0483238428644229
0.5,111,4,MSM.MSMW,0.069946989859886
0.5,112,4,MSM.MSMW,0.0479376211128541
0.5,113,4,MSM.MSMW,0.0616088122001216
0.5,114,1,MSM.MSMW,0.0478783202909732
0.5,114,2,MSM.MSMW,0.0537481649855566
0.5,114,4,MSM.MSMW,0.05400840405372
0.5,115,1,MSM.MSMW,0.0631798574643661
0.5,115,2,MSM.MSMW,0.0583780716686307
0.5,115,3,MSM.MSMW,0.0645779613444994
0.5,116,1,MSM.MSMW,0.0745602237882618
0.5,117,1,MSM.MSMW,0.0564985069935565
0.5,117,2,MSM.MSMW,0.069932613113702
0.5,117,3,MSM.MSMW,0.0545126270225226
0.5,118,1,MSM.MSMW,0.0549981500424402
0.5,118,3,MSM.MSMW,0.0604584183367334
0.5,118,4,MSM.MSMW,0.0553841523064188
0.5,119,1,MSM.MSMW,0.0470974576271186
0.5,119,2,MSM.MSMW,0.0438469132934549
0.5,120,1,MSM.MSMW,0.056799799503315
0.5,120,3,MSM.MSMW,0.0513154467309195
0.5,120,4,MSM.MSMW,0.0410285977859778
0.5,121,3,MSM.MSMW,0.0675280787198091
0.5,122,2,MSM.MSMW,0.0482994956679167
0.5,123,3,MSM.MSMW,0.0666503727239398
0.5,124,2,MSM.MSMW,0.0618860943487644
0.5,124,4,MSM.MSMW,0.0364820075757575
0.5,125,4,MSM.MSMW,0.0561921452323177
0.5,127,1,MSM.MSMW,0.0483008112256084
0.5,127,2,MSM.MSMW,0.0500383658474201
0.5,127,3,MSM.MSMW,0.0459210496239914
0.5,128,3,MSM.MSMW,0.0459204135288088
0.5,129,2,MSM.MSMW,0.0580830491849222
0.5,129,3,MSM.MSMW,0.0399114265133527
0.5,130,1,MSM.MSMW,0.050799948251326
0.5,130,2,MSM.MSMW,0.0445849432150802
0.5,130,3,MSM.MSMW,0.0532324718078027
